filenumber,particle_id,mc_z,mc_r,pred_z,pred_r,action_z,action_r,reward
0,2.88E+17,-69.8000031,10.4904232,-69.8000031,10.4904232,-69.8000031,10.4904232,0
0,2.88E+17,-70.1999969,10.54988194,-70.1999969,10.54988194,-70.1999969,10.54988194,0
0,2.88E+17,-82.1999969,12.34985542,-82.1999969,12.34985542,-82.1999969,12.34985542,0
0,2.88E+17,-96.1999969,14.4403429,-96.1999969,14.4403429,-96.1999969,14.4403429,0
0,2.88E+17,-110.199997,16.52342796,-110.199997,16.52342796,-110.199997,16.52342796,0
0,9.46E+16,-0.99266899,3.312741756,,,0
0,9.46E+16,-2.42973995,7.27634716,,,0
0,9.46E+16,-3.98039007,11.56809044,-3.98039007,11.56809044,-3.98039007,11.56809044,0
0,9.46E+16,-6.03564978,17.21632957,-9.28000069,26.21657181,-9.28000069,26.21657181,-9.56714028
0,9.46E+16,-9.11999989,25.62060928,-12.8800001,35.97705078,-12.8800001,35.97705078,-11.017871
0,9.46E+16,-9.28000069,26.21657181,-18.0200005,50.0315094,-18.0200005,50.0315094,-25.3680675
0,9.46E+16,-12.8800001,35.97705078,-23.8999996,65.97993469,-23.8999996,65.97993469,-31.9626881
0,9.46E+16,-18.0200005,50.0315094,-29.6399994,81.94480133,-29.6399994,81.94480133,-33.9629589
0,9.46E+16,-23.8999996,65.97993469,-36.3400002,101.8224411,-36.3400002,101.8224411,-3
0,3.78E+17,8.801099777,3.230637074,,,0
0,3.78E+17,19.69279861,7.108770847,,,0
0,3.78E+17,20.21809959,7.295083046,20.21809959,7.295083046,20.21809959,7.295083046,0
0,3.78E+17,32.23200226,11.55156612,32.23200226,11.55156612,32.23200226,11.55156612,0
0,3.78E+17,48.23540115,17.2206974,48.23540115,17.2206974,48.23540115,17.2206974,0
0,3.78E+17,72.58000183,25.7848568,72.58000183,25.7848568,72.58000183,25.7848568,0
0,3.78E+17,102.1800003,36.20741653,102.1800003,36.20741653,102.1800003,36.20741653,0
0,3.78E+17,122.1500015,43.14152527,122.1500015,43.14152527,122.1500015,43.14152527,0
0,3.78E+17,150.4499969,53.07429886,150.4499969,53.07429886,150.4499969,53.07429886,0
0,7.52E+17,-16.9552002,3.271069288,,,0
0,7.52E+17,-36.5895996,7.166984558,,,0
0,7.52E+17,-59.7999992,11.77463531,-60.2000008,11.85372353,-60.2000008,11.85372353,-0.40774522
0,7.52E+17,-60.2000008,11.85372353,-70.1999969,13.83868408,-70.1999969,13.83868408,-10.1950965
0,7.52E+17,-69.8000031,13.7594862,-81.8000031,16.1400013,-81.8000031,16.1400013,-12.2338404
0,7.52E+17,-70.1999969,13.83868408,-121.849998,24.09746552,-121.849998,24.09746552,-52.6589523
0,7.52E+17,-81.8000031,16.1400013,-149.550003,29.58299828,-149.550003,29.58299828,-69.0708091
0,7.52E+17,-121.849998,24.09746552,-179.850006,35.62587738,-179.850006,35.62587738,-59.1346359
0,7.52E+17,-149.550003,29.49137497,-215.149994,42.66109467,-215.149994,42.66109467,-66.9088956
0,5.72E+17,-7.90348959,3.150747776,,,0
0,5.72E+17,-18.0944004,7.256749153,,,0
0,5.72E+17,-28.9717007,11.64275074,-28.9717007,11.64275074,-28.9717007,11.64275074,0
0,5.72E+17,-42.7954025,17.21614265,-42.7954025,17.21614265,-42.7954025,17.21614265,0
0,5.72E+17,-64.4599991,25.94333267,-64.4599991,25.94333267,-64.4599991,25.94333267,0
0,5.72E+17,-66.1399994,26.60799789,-89.2200012,35.91086197,-89.2200012,35.91086197,-24.8843277
0,5.72E+17,-89.2200012,35.91086197,-122.150002,49.1002388,-122.150002,49.1002388,-35.473153
0,5.72E+17,-122.150002,49.1002388,-149.850006,60.24056244,-149.850006,60.24056244,-29.8562735
0,5.72E+17,-149.850006,60.24056244,-214.449997,87.00989532,-214.449997,87.00989532,-3
0,1.53E+17,-81.8000031,3.421083927,,,0
0,1.53E+17,-82.1999969,3.439486265,,,0
0,1.53E+17,-95.8000031,4.006663322,-95.8000031,4.066521645,-95.8000031,4.066521645,-0.05985832
0,1.53E+17,-96.1999969,4.025570869,-96.1999969,4.083038807,-96.1999969,4.083038807,-0.05746794
0,1.53E+17,-96.25,4.029011726,-109.75,4.647000313,-109.75,4.647000313,-13.5141374
0,1.53E+17,-109.800003,4.59606123,-110.199997,4.665134907,-110.199997,4.665134907,-0.40591414
0,1.53E+17,-110.199997,4.612370491,-130.199997,5.471951485,-130.199997,5.471951485,-20.0184635
0,6.67E+17,-59.75,4.233929634,,,0
0,6.67E+17,-59.7999992,4.237284184,,,0
0,6.67E+17,-60.25,4.267834187,-60.25,4.267834187,-60.25,4.267834187,0
0,6.67E+17,-69.75,4.93612957,-70.25,4.945489883,-70.25,4.945489883,-0.50008761
0,6.67E+17,-70.25,4.972952366,-82.1999969,5.754385948,-82.1999969,5.754385948,-11.9755194
0,6.67E+17,-81.75,5.777818203,-95.75,6.700804234,-95.75,6.700804234,-14.0303921
0,6.67E+17,-82.25,5.810348034,-96.1999969,6.731991768,-96.1999969,6.731991768,-13.9804092
0,6.67E+17,-96.25,6.794115543,-109.75,7.675851345,-109.75,7.675851345,-13.5287641
0,6.67E+17,-110.25,7.784211159,-130.199997,9.102621078,-130.199997,9.102621078,-19.9935135
0,3.02E+17,1.221619964,3.144041538,,,0
0,3.02E+17,1.831769943,7.130304813,,,0
0,3.02E+17,2.496920109,11.51657295,2.496920109,11.51657295,2.496920109,11.51657295,0
0,3.02E+17,3.366389751,17.23818588,3.366389751,17.23818588,3.366389751,17.23818588,0
0,3.02E+17,4.619999886,26.10922623,4.740000248,26.13307762,4.740000248,26.13307762,-0.12234777
0,3.02E+17,6.039999962,35.64658356,6.159999847,35.77125168,6.159999847,35.77125168,-0.17303789
0,3.02E+17,8.199999809,49.92417145,8.199999809,49.83174896,8.199999809,49.83174896,-0.09242249
0,3.02E+17,10.4800005,65.55981445,10.84000015,65.77045441,10.84000015,65.77045441,-0.41709584
0,3.02E+17,10.60000038,66.21321106,14.07999992,81.90784454,14.07999992,81.90784454,-16.0758178
0,5.18E+17,9.988939285,3.19662261,,,0
0,5.18E+17,10.59570026,3.397978306,,,0
0,5.18E+17,21.93400002,7.168715477,21.97500038,7.169319153,21.97500038,7.169319153,-0.04100481
0,5.18E+17,35.3451004,11.62786579,35.3451004,11.62786579,35.3451004,11.62786579,0
0,5.18E+17,78.54000092,25.94509315,79.69999695,26.38129807,79.69999695,26.38129807,-1.23930042
0,5.18E+17,80.59999847,26.60733986,122.1500015,40.65403366,122.1500015,40.65403366,-43.8601455
0,5.18E+17,122.1500015,40.34186554,122.4499969,40.75582886,122.4499969,40.75582886,-0.51123662
0,5.18E+17,150.1499939,49.58344269,150.4499969,50.30615616,150.4499969,50.30615616,-0.78250661
0,5.18E+17,179.5500031,59.18321991,179.8500061,59.89324188,179.8500061,59.89324188,-0.77080025
0,4.05E+17,59.79999924,5.086856842,,,0
0,4.05E+17,60.25,5.126398087,,,0
0,4.05E+17,69.80000305,5.9348526,69.80000305,5.952730179,69.80000305,5.952730179,-0.01787758
0,4.05E+17,70.25,5.974151611,70.19999695,5.987195015,70.19999695,5.987195015,-0.05167626
0,4.05E+17,81.80000305,6.940440178,82.19999695,7.013533115,82.19999695,7.013533115,-0.40661738
0,4.05E+17,95.80000305,8.110516548,95.80000305,8.176977158,95.80000305,8.176977158,-0.06646061
0,4.05E+17,109.8000031,9.276294708,96.19999695,8.210495949,96.19999695,8.210495949,-13.6417042
0,4.05E+17,129.8000031,10.95752621,109.8000031,9.36860466,109.8000031,9.36860466,-20.0630175
0,4.05E+17,130.1999969,10.99127769,110.1999969,9.404328346,110.1999969,9.404328346,-20.0628614
0,5.76E+17,-7.45155048,3.148066282,,,0
0,5.76E+17,-7.85725021,3.33395195,,,0
0,5.76E+17,-16.5620003,7.301807404,-16.5965004,7.336987495,-16.5965004,7.336987495,-0.0492737
0,5.76E+17,-26.1051998,11.6508503,-26.0748997,11.71187019,-26.0748997,11.71187019,-0.06812875
0,5.76E+17,-38.2567978,17.1878643,-37.9029007,17.16067696,-37.9029007,17.16067696,-0.35493986
0,5.76E+17,-58.2000008,26.11536026,-57.0299988,25.92168808,-57.0299988,25.92168808,-1.18592308
0,5.76E+17,-80.7200012,35.87068939,-58.340004,26.51695824,-58.340004,26.51695824,-24.2560624
0,5.76E+17,-82.147995,36.4923172,-79.3000031,36.05029678,-79.3000031,36.05029678,-2.88208955
0,5.76E+17,-122.150002,52.82056808,-121.849998,55.56633759,-121.849998,55.56633759,-2.76211006
0,2.93E+17,-59.75,4.219922066,,,0
0,2.93E+17,-60.2000008,4.254798889,,,0
0,2.93E+17,-60.25,4.256247997,-70.25,5.034909248,-70.25,5.034909248,-10.0302699
0,2.93E+17,-69.75,4.930524826,-82.1999969,5.97793293,-82.1999969,5.97793293,-12.4939781
0,2.93E+17,-70.25,4.965886116,-95.75,7.063730717,-95.75,7.063730717,-25.5861477
0,2.93E+17,-81.75,5.782506943,-96.1999969,7.096611023,-96.1999969,7.096611023,-14.5096272
0,2.93E+17,-82.25,5.817722321,-110.199997,8.122587204,-110.199997,8.122587204,-28.04487
0,2.93E+17,-95.75,6.777344704,-130.199997,9.570252419,-130.199997,9.570252419,-34.5630239
0,2.93E+17,-96.25,6.812241554,-149.800003,11.01430607,-149.800003,11.01430607,-53.7146179
0,4.96E+16,-7.78150034,3.143944025,,,0
0,4.96E+16,-16.801899,7.178156376,,,0
0,4.96E+16,-26.721302,11.60409927,-26.6381989,11.58455849,-26.6381989,11.58455849,-0.08536967
0,4.96E+16,-39.0914993,17.10814857,-39.0914993,17.10814857,-39.0914993,17.10814857,0
0,4.96E+16,-59.2799988,26.06924057,-59.2799988,26.06924057,-59.2799988,26.06924057,0
0,4.96E+16,-81.5800018,35.88544464,-81.4199982,35.88117599,-81.4199982,35.88117599,-0.16006059
0,4.96E+16,-83,36.50266647,-122.449997,54.02591705,-122.449997,54.02591705,-43.1667299
0,4.96E+16,-122.449997,53.68378448,-149.850006,66.18617249,-149.850006,66.18617249,-30.1176063
0,4.96E+16,-149.550003,65.33495331,-179.449997,79.73097992,-179.449997,79.73097992,-33.1851656
0,7.48E+17,59.75,5.514241219,,,0
0,7.48E+17,60.25,5.558992863,,,0
0,7.48E+17,69.75,6.440638542,69.80000305,6.4157691,69.80000305,6.4157691,-0.05584617
0,7.48E+17,70.25,6.485548973,70.25,6.459570408,70.25,6.459570408,-0.02597857
0,7.48E+17,81.75,7.553186893,81.80000305,7.574127197,81.80000305,7.574127197,-0.05421071
0,7.48E+17,82.25,7.59896183,82.25,7.614964962,82.25,7.614964962,-0.01600313
0,7.48E+17,95.75,8.860429764,96.25,8.899069786,96.25,8.899069786,-0.50149083
0,7.48E+17,96.25,8.905272484,110.25,10.18139076,110.25,10.18139076,-14.0580396
0,7.48E+17,110.25,10.20269012,130.1999969,12.01195717,130.1999969,12.01195717,-20.0318702
0,3.42E+17,-0.98242104,3.193675756,,,0
0,3.42E+17,-1.04715991,3.438587189,,,0
0,3.42E+17,-2.02940011,7.172520638,-2.07028008,7.326798439,-2.07028008,7.326798439,-0.15960204
0,3.42E+17,-7.10699987,11.64919472,-3.21133995,11.71893883,-3.21133995,11.71893883,-3.89628419
0,3.42E+17,-8.53197002,17.1079216,-6.88000011,25.82323837,-6.88000011,25.82323837,-8.87049892
0,3.42E+17,-10.7800007,25.6699028,-9.64000034,36.24092865,-9.64000034,36.24092865,-10.6323181
0,3.42E+17,-13.3600006,35.57299042,-13.2399998,50.10990524,-13.2399998,50.10990524,-14.5374101
0,3.42E+17,-13.6000004,36.15668106,-17.4200001,66.18156433,-17.4200001,66.18156433,-30.2669128
0,3.42E+17,-17.2999992,50.07395172,-22.2199993,82.01914978,-22.2199993,82.01914978,-32.3218514
0,6.49E+17,-59.7999992,4.665953636,,,0
0,6.49E+17,-60.25,4.699480534,,,0
0,6.49E+17,-69.8000031,5.431395054,-70.25,5.437096119,-70.25,5.437096119,-0.45003306
0,6.49E+17,-70.25,5.465697289,-82.1999969,6.315289974,-82.1999969,6.315289974,-11.98016
0,6.49E+17,-81.8000031,6.354095936,-96.1999969,7.345900059,-96.1999969,7.345900059,-14.4341089
0,6.49E+17,-82.25,6.388679504,-109.75,8.31402874,-109.75,8.31402874,-27.5673171
0,6.49E+17,-95.8000031,7.427488804,-110.199997,8.346901894,-110.199997,8.346901894,-14.4293155
0,6.49E+17,-96.25,7.460689545,-129.800003,9.775388718,-129.800003,9.775388718,-33.6297567
0,6.49E+17,-109.800003,8.493375778,-130.25,9.812062263,-130.25,9.812062263,-20.4924696
0,3.33E+17,0.695937037,3.144305944,,,0
0,3.33E+17,0.904061973,7.170079708,,,0
0,3.33E+17,1.117810011,11.52617455,1.140900016,11.56202126,1.140900016,11.56202126,-0.04263959
0,3.33E+17,1.371469975,17.12106514,1.41031003,17.22636986,1.41031003,17.22636986,-0.11223918
0,3.33E+17,1.74000001,26.02628517,1.860000014,26.58855629,1.860000014,26.58855629,-0.57493375
0,3.33E+17,2.220000029,36.03568649,2.220000029,36.03568649,2.220000029,36.03568649,0
0,3.33E+17,2.940000057,50.21527863,2.940000057,50.21527863,2.940000057,50.21527863,0
0,3.33E+17,3.779999971,66.11233521,3.779999971,66.11233521,3.779999971,66.11233521,0
0,3.33E+17,4.859999657,82.39007568,4.859999657,82.39007568,4.859999657,82.39007568,0
0,4.41E+17,82.19999695,4.892978191,,,0
0,4.41E+17,81.80000305,4.983237743,,,0
0,4.41E+17,99.02000427,25.918396,58.55999756,26.04831505,58.55999756,26.04831505,-40.4602153
0,4.41E+17,99.45999908,26.52296066,47.59999847,36.04179001,47.59999847,36.04179001,-52.726348
0,4.41E+17,105.8199921,35.88942719,33,49.84297943,33,49.84297943,-74.1448101
0,4.41E+17,106.1800079,36.46030807,15.73999977,66.09095764,15.73999977,66.09095764,-95.1702184
0,4.41E+17,121.8499985,58.77246094,-3.77999997,82.07920837,-3.77999997,82.07920837,-127.773632
0,4.41E+17,149.75,88.0008316,-9.97599983,101.5823212,-9.97599983,101.5823212,-3
0,4.37E+17,-59.7999992,3.769995451,,,0
0,4.37E+17,-60.2000008,3.793902874,,,0
0,4.37E+17,-60.25,3.798481703,-70.1999969,4.391458035,-70.1999969,4.391458035,-9.96765069
0,4.37E+17,-69.8000031,4.401593208,-81.8000031,5.081133842,-81.8000031,5.081133842,-12.0192252
0,4.37E+17,-70.25,4.428361893,-82.25,5.110192299,-82.25,5.110192299,-12.0193549
0,4.37E+17,-81.8000031,5.159767151,-95.75,5.973277569,-95.75,5.973277569,-13.9736972
0,4.37E+17,-82.25,5.186497688,-109.75,6.87299633,-109.75,6.87299633,-27.5516656
0,4.37E+17,-95.8000031,6.047938347,-110.199997,6.90216589,-110.199997,6.90216589,-14.4253086
0,4.37E+17,-96.25,6.075585842,-129.800003,8.156217575,-129.800003,8.156217575,-33.6144572
0,5.72E+17,59.75,3.245608568,,,0
0,5.72E+17,60.20000076,3.269774675,,,0
0,5.72E+17,60.25,3.273384571,70.19999695,3.806436062,70.19999695,3.806436062,-9.96426531
0,5.72E+17,69.75,3.789048672,82.19999695,4.449706078,82.19999695,4.449706078,-12.4675135
0,5.72E+17,70.19999695,3.813423634,96.19999695,5.200642109,96.19999695,5.200642109,-26.0369809
0,5.72E+17,70.25,3.817348957,109.8000031,5.929274559,109.8000031,5.929274559,-39.6063501
0,5.72E+17,81.75,4.438617706,129.8000031,7.000595093,129.8000031,7.000595093,-48.1182556
0,5.72E+17,82.19999695,4.462851524,149.8000031,7.933165073,149.8000031,7.933165073,-67.6890235
0,5.72E+17,38.2385025,7.163885593,,,0
0,5.72E+17,38.6989975,7.363783836,,,0
0,5.72E+17,47.98659897,11.49747372,59.79999924,16.4956131,59.79999924,16.4956131,-12.8272298
0,5.72E+17,59.79999924,16.85528183,81.90800476,26.04700089,81.90800476,26.04700089,-23.9426734
0,5.72E+17,80.05999756,26.10202599,122.4499969,43.59656525,122.4499969,43.59656525,-45.8581612
0,5.72E+17,101.9199982,36.08260727,149.5500031,55.46366501,149.5500031,55.46366501,-51.4222011
0,5.72E+17,122.4499969,45.51154327,214.75,84.0438385,214.75,84.0438385,-100.02014
0,5.72E+17,149.5500031,57.8617363,215.5500031,86.92024231,215.5500031,86.92024231,-72.1137766
0,5.72E+17,214.75,88.02466583,255.25,88.12702179,255.25,88.12702179,-40.5001293
0,4.73E+17,59.75,3.475891113,,,0
0,4.73E+17,60.20000076,3.503343582,,,0
0,4.73E+17,60.25,3.506391525,70.25,4.118750572,70.25,4.118750572,-10.0187316
0,4.73E+17,69.75,4.065361977,81.80000305,4.830096245,81.80000305,4.830096245,-12.074245
0,4.73E+17,70.19999695,4.094578743,82.25,4.854056835,82.25,4.854056835,-12.0739132
0,4.73E+17,70.25,4.096217632,95.75,5.572266579,95.75,5.572266579,-25.5426843
0,4.73E+17,81.75,4.775528908,110.25,6.342989922,110.25,6.342989922,-28.5430716
0,4.73E+17,82.19999695,4.802709103,130.25,7.375770569,130.25,7.375770569,-48.118847
0,4.73E+17,95.75,5.60337925,149.75,8.409874916,149.75,8.409874916,-54.0728806
0,5.86E+16,-15.4242992,3.195031166,,,0
0,5.86E+16,-34.8530998,7.187185764,,,0
0,5.86E+16,-59.7999992,12.2943821,-35.0221024,7.212895393,-35.0221024,7.212895393,-25.2935897
0,5.86E+16,-60.2000008,12.37630749,-60.2000008,11.00590038,-60.2000008,11.00590038,-1.3704071
0,5.86E+16,-70.1999969,14.41091347,-69.8000031,12.41173363,-69.8000031,12.41173363,-2.03880238
0,5.86E+16,-82.1999969,16.83955765,-70.1999969,12.43785286,-70.1999969,12.43785286,-12.7818232
0,5.86E+16,-121.550003,24.80713272,-81.8000031,13.17631054,-81.8000031,13.17631054,-41.4166455
0,5.86E+16,-149.850006,30.55371475,-82.1999969,13.24292278,-82.1999969,13.24292278,-69.8297018
0,5.86E+16,-179.850006,36.66160202,-95.8000031,15.50850391,-95.8000031,15.50850391,-86.6709673
0,7.07E+17,59.75,3.41348958,,,0
0,7.07E+17,60.20000076,3.438788652,,,0
0,7.07E+17,69.75,3.982587814,70.19999695,4.005026817,70.19999695,4.005026817,-0.45055606
0,7.07E+17,70.19999695,4.005026817,82.19999695,4.686162949,82.19999695,4.686162949,-12.0193156
0,7.07E+17,81.75,4.663598537,96.19999695,5.481501579,96.19999695,5.481501579,-14.473126
0,7.07E+17,82.19999695,4.689064026,110.1999969,6.277316093,110.1999969,6.277316093,-28.0450093
0,7.07E+17,95.75,5.458557606,129.75,7.38803196,129.75,7.38803196,-34.0547041
0,7.07E+17,96.19999695,5.481501579,130.1999969,7.410561562,130.1999969,7.410561562,-34.0546806
0,7.07E+17,109.75,6.252165794,149.75,8.411618233,149.75,8.411618233,-40.058248
0,3.29E+17,-69.75,3.204605818,,,0
0,3.29E+17,-69.8000031,3.20574522,,,0
0,3.29E+17,-70.1999969,3.225321293,-70.25,3.217026234,-70.25,3.217026234,-0.05068642
0,3.29E+17,-81.75,3.760044575,-82.25,3.515246153,-82.25,3.515246153,-0.55671022
0,3.29E+17,-82.1999969,3.778351307,-96.1999969,3.854088545,-96.1999969,3.854088545,-14.0002049
0,3.29E+17,-95.75,4.405450821,-109.75,4.186521053,-109.75,4.186521053,-14.0017117
0,3.29E+17,-96.1999969,4.423716545,-110.199997,4.199576855,-110.199997,4.199576855,-14.0017941
0,3.29E+17,-109.75,5.054111958,-129.800003,4.793106079,-129.800003,4.793106079,-20.0517018
0,3.29E+17,-110.199997,5.075333595,-130.199997,4.807733059,-130.199997,4.807733059,-20.0017902
0,3.33E+17,-10.8197994,3.184848309,,,0
0,3.33E+17,-24.8997993,7.125999451,,,0
0,3.33E+17,-40.8465004,11.58698273,-40.8465004,11.58698273,-40.8465004,11.58698273,0
0,3.33E+17,-60.2000008,16.99918556,-60.2000008,16.99918556,-60.2000008,16.99918556,0
0,3.33E+17,-91.159996,25.64593506,-93.4499969,26.29294205,-93.4499969,26.29294205,-2.3796475
0,3.33E+17,-93.4499969,26.29294205,-121.550003,34.14427948,-121.550003,34.14427948,-29.1762548
0,3.33E+17,-121.550003,34.14427948,-150.149994,42.0363121,-150.149994,42.0363121,-29.6689005
0,3.33E+17,-150.149994,42.0363121,-180.449997,50.24672318,-180.449997,50.24672318,-31.3926908
0,4.82E+17,-1.7324301,3.198027372,,,0
0,4.82E+17,-3.85696983,7.214011192,,,0
0,4.82E+17,-6.14667988,11.54946804,-6.14667988,11.54946804,-6.14667988,11.54946804,0
0,4.82E+17,-6.25157022,11.74787521,-6.25157022,11.74787521,-6.25157022,11.74787521,0
0,4.82E+17,-9.10075951,17.11231232,-9.10075951,17.11231232,-9.10075951,17.11231232,0
0,4.82E+17,-13.7199993,25.65947533,-13.8399992,25.93232155,-13.8399992,25.93232155,-0.29806884
0,4.82E+17,-19.460001,36.28935242,-19.2199993,36.00265121,-19.2199993,36.00265121,-0.37389622
0,4.82E+17,-26.8799992,49.68702316,-26.5200005,50.00731659,-26.5200005,50.00731659,-0.48185781
0,4.82E+17,-35.8799973,65.76596069,-34.5200005,65.59327698,-34.5200005,65.59327698,-1.3709161
0,4.77E+17,-15.6657,3.233908892,,,0
0,4.77E+17,-34.7658005,7.157896996,,,0
0,4.77E+17,-35.4204979,7.29177618,-35.4204979,7.29177618,-35.4204979,7.29177618,0
0,4.77E+17,-59.7999992,12.28588104,-59.7999992,12.28588104,-59.7999992,12.28588104,0
0,4.77E+17,-60.2000008,12.3676815,-60.2000008,12.3676815,-60.2000008,12.3676815,0
0,4.77E+17,-69.8000031,14.33408165,-69.8000031,14.33408165,-69.8000031,14.33408165,0
0,4.77E+17,-81.8000031,16.77707291,-81.8000031,16.77707291,-81.8000031,16.77707291,0
0,4.77E+17,-121.550003,24.90269089,-121.550003,24.90269089,-121.550003,24.90269089,0
0,4.77E+17,-149.550003,30.52759743,-149.850006,30.67871666,-149.850006,30.67871666,-0.33591495
0,2.93E+17,-2.56923008,3.20316124,,,0
0,2.93E+17,-2.67108989,3.358336926,,,0
0,2.93E+17,-5.26883984,7.296777248,-5.26883984,7.296777248,-5.26883984,7.296777248,0
0,2.93E+17,-8.07024002,11.53289604,-8.03627014,11.49633312,-8.03627014,11.49633312,-0.04990791
0,2.93E+17,-11.8024998,17.18901634,-11.8024998,17.18901634,-11.8024998,17.18901634,0
0,2.93E+17,-17.7000008,26.04132652,-17.8999996,26.34696579,-17.8999996,26.34696579,-0.36526005
0,2.93E+17,-24.3800011,35.92403412,-18.0200005,26.58202553,-18.0200005,26.58202553,-11.3014482
0,2.93E+17,-33.8400002,49.7914238,-22.5200005,36.26882172,-22.5200005,36.26882172,-17.6352817
0,2.93E+17,-45.0999985,65.95954895,-28.6799984,50.00470734,-28.6799984,50.00470734,-22.8948329
0,3.47E+17,-6.43909979,3.215888977,,,0
0,3.47E+17,-6.63585949,3.316831112,,,0
0,3.47E+17,-14.3062,7.242224216,-14.4061003,7.298193932,-14.4061003,7.298193932,-0.11451056
0,3.47E+17,-22.9748001,11.66427135,-22.792799,11.59232521,-22.792799,11.59232521,-0.19570553
0,3.47E+17,-33.9039001,17.22131157,-50.7799988,25.90641785,-50.7799988,25.90641785,-18.9798255
0,3.47E+17,-51.1599998,25.93074989,-70.4199982,35.87319183,-70.4199982,35.87319183,-21.674863
0,3.47E+17,-70.9000015,35.86465454,-121.550003,61.80961227,-121.550003,61.80961227,-56.908378
0,3.47E+17,-99.9400024,50.22792053,-149.75,75.68677521,-149.75,75.68677521,-55.9391557
0,3.47E+17,-121.550003,60.74222946,-179.449997,90.21526337,-179.449997,90.21526337,-64.9697547
0,3.29E+17,3.109910011,3.226059437,,,0
0,3.29E+17,7.21584034,7.23313427,,,0
0,3.29E+17,11.76640034,11.66359425,11.76640034,11.66359425,11.76640034,11.66359425,0
0,3.29E+17,17.40980148,17.14628983,17.40980148,17.14628983,17.40980148,17.14628983,0
0,3.29E+17,26.39999962,25.85492897,26.39999962,25.85492897,26.39999962,25.85492897,0
0,3.29E+17,36.86000061,35.93851852,36.86000061,35.93851852,36.86000061,35.93851852,0
0,3.29E+17,37.54000092,36.57318878,37.54000092,36.57318878,37.54000092,36.57318878,0
0,3.29E+17,51.55999756,50.00600815,51.58400345,49.60871124,51.58400345,49.60871124,-0.3980215
0,3.29E+17,68.65000153,65.91642761,52.23200226,50.16942596,52.23200226,50.16942596,-22.7490387
0,9.01E+15,7.645559788,3.222158432,,,0
0,9.01E+15,17.54940033,7.275188446,,,0
0,9.01E+15,28.01950073,11.55559921,28.13720131,11.61194897,28.13720131,11.61194897,-0.13049414
0,9.01E+15,28.40710068,11.71386528,63.29999924,26.01416969,63.29999924,26.01416969,-37.7095887
0,9.01E+15,41.81879807,17.19281578,122.1500015,50.1808548,122.1500015,50.1808548,-86.8407333
0,9.01E+15,64.44000244,26.40868759,122.4499969,50.33017731,122.4499969,50.33017731,-62.7486823
0,9.01E+15,88.46400452,36.14539719,149.5500031,63.90900803,149.5500031,63.90900803,-67.0993093
0,9.01E+15,122.1500015,49.70475006,149.8500061,64.02140045,149.8500061,64.02140045,-31.1810316
0,9.01E+15,149.5500031,60.78306961,214.4499969,88.02098083,214.4499969,88.02098083,-70.3840395
0,7.52E+17,-69.8000031,3.349987507,,,0
0,7.52E+17,-70.1999969,3.37090373,,,0
0,7.52E+17,-70.25,3.371699095,-82.25,4.00878191,-82.25,4.00878191,-12.0168995
0,7.52E+17,-81.8000031,3.927810669,-95.8000031,4.725784302,-95.8000031,4.725784302,-14.0227231
0,7.52E+17,-82.25,3.952605724,-96.25,4.748141766,-96.25,4.748141766,-14.0225846
0,7.52E+17,-95.8000031,4.604636192,-110.199997,5.442173958,-110.199997,5.442173958,-14.4243299
0,7.52E+17,-96.25,4.627491474,-130.199997,6.436835289,-130.199997,6.436835289,-33.9981767
0,5.90E+17,-3.94586992,3.277167082,,,0
0,5.90E+17,-9.64888954,7.192434788,,,0
0,5.90E+17,-16.1924,11.70837402,-16.0984001,11.62767982,-16.0984001,11.62767982,-0.12388514
0,5.90E+17,-24.2523003,17.2471962,-24.1429996,17.1672821,-24.1429996,17.1672821,-0.13539899
0,5.90E+17,-37.1500015,25.9450016,-37.0600014,25.93463516,-37.0600014,25.93463516,-0.0905952
0,5.90E+17,-38.0999985,26.58420181,-37.9000015,26.2492466,-37.9000015,26.2492466,-0.39012021
0,5.90E+17,-51.8900032,35.68516922,-64.0800018,36.02417755,-64.0800018,36.02417755,-12.1947117
0,5.90E+17,-74.3199997,50.06305695,-101.770004,50.12508392,-101.770004,50.12508392,-27.4500747
0,5.90E+17,-100.620003,65.90141296,-121.849998,57.8212471,-121.849998,57.8212471,-22.715673
0,7.70E+17,-5.52818012,3.243337631,,,0
0,7.70E+17,-12.4530001,7.144412994,,,0
0,7.70E+17,-20.3121986,11.56700516,-20.3121986,11.56700516,-20.3121986,11.56700516,0
0,7.70E+17,-30.2917995,17.17244148,-30.2917995,17.17244148,-30.2917995,17.17244148,0
0,7.70E+17,-45.9799995,25.93052673,-45.9799995,25.93052673,-45.9799995,25.93052673,0
0,7.70E+17,-46.5999985,26.25394821,-46.5999985,26.25394821,-46.5999985,26.25394821,0
0,7.70E+17,-64.4400024,36.09031677,-65.4599991,36.17566681,-65.4599991,36.17566681,-1.02356132
0,7.70E+17,-89.4599991,49.56996918,-91.3799973,49.73157501,-91.3799973,49.73157501,-1.92678733
0,7.70E+17,-90.5099945,50.12553024,-121.550003,65.2696991,-121.550003,65.2696991,-34.5373418
0,4.50E+17,-10.6030998,3.167574883,,,0
0,4.50E+17,-10.9573002,3.263788939,,,0
0,4.50E+17,-25.2033005,7.108026028,-25.3565998,7.168660164,-25.3565998,7.168660164,-0.16485504
